run_id,fault_type,scenario,data_source,t_rel,req_count,err_rate,p50_ms,p95_ms,max_ms,active_pods,p50_ratio,tail_ratio
run_memleak_01,memory_leak,1,measured,102.4,6,0.0,729.1,861.6,861.6,3,6.487,1.182
run_memleak_01,memory_leak,1,measured,103.4,6,0.0,673.5,682.6,682.6,3,5.992,1.014
run_memleak_01,memory_leak,1,measured,104.4,6,0.0,682.5,688.6,688.6,3,6.072,1.009
run_memleak_01,memory_leak,1,measured,105.4,6,0.0,693.3,1192.1,1192.1,3,6.168,1.719
run_memleak_01,memory_leak,1,measured,106.4,6,0.0,696.3,880.1,880.1,3,6.195,1.264
run_memleak_01,memory_leak,1,measured,107.4,6,0.0,703.6,1053.8,1053.8,2,6.26,1.498
run_memleak_01,memory_leak,1,measured,108.4,6,0.0,705.5,1240.9,1240.9,3,6.277,1.759
run_memleak_01,memory_leak,1,measured,109.4,6,0.0,710.2,1264.7,1264.7,3,6.319,1.781
run_memleak_01,memory_leak,1,measured,110.4,6,0.0,725.3,828.3,828.3,3,6.453,1.142
run_memleak_01,memory_leak,1,measured,111.4,6,0.0,747.2,1178.9,1178.9,2,6.648,1.578
run_memleak_01,memory_leak,1,measured,112.4,6,0.0,931.4,1182.7,1182.7,3,8.286,1.27
run_memleak_01,memory_leak,1,measured,113.4,6,0.0,731.3,1532.7,1532.7,3,6.506,2.096
run_memleak_01,memory_leak,1,measured,114.4,6,0.0,1093.9,1331.6,1331.6,3,9.732,1.217
run_memleak_01,memory_leak,1,measured,115.4,6,0.0,745.9,1222.8,1222.8,3,6.636,1.639
run_memleak_01,memory_leak,1,measured,116.4,6,0.0,748.6,1151.8,1151.8,2,6.66,1.539
run_memleak_01,memory_leak,1,measured,117.4,6,0.0,892.1,1159.7,1159.7,2,7.937,1.3
run_memleak_01,memory_leak,1,measured,118.4,6,0.0,954.5,1243.6,1243.6,3,8.492,1.303
run_memleak_01,memory_leak,1,measured,119.4,6,0.0,763.1,1175.4,1175.4,3,6.789,1.54
run_memleak_01,memory_leak,1,measured,120.4,6,0.0,768.3,1024.2,1024.2,3,6.835,1.333
run_memleak_01,memory_leak,1,measured,121.4,6,0.0,773.4,1024.1,1024.1,3,6.881,1.324
run_memleak_01,memory_leak,1,measured,122.4,6,0.0,867.7,1482.9,1482.9,2,7.72,1.709
run_memleak_01,memory_leak,1,measured,123.4,6,0.0,787.8,1663.6,1663.6,2,7.009,2.112
run_memleak_01,memory_leak,1,measured,124.4,6,0.0,789.9,1781.5,1781.5,3,7.028,2.255
run_memleak_01,memory_leak,1,measured,125.4,6,0.0,1062.3,1512.7,1512.7,3,9.451,1.424
run_memleak_01,memory_leak,1,measured,126.4,6,0.0,1470.4,1932.7,1932.7,2,13.082,1.314
run_memleak_01,memory_leak,1,measured,127.4,6,0.0,812.1,1283.8,1283.8,2,7.225,1.581
run_memleak_01,memory_leak,1,measured,128.4,6,0.0,1273.2,1767.3,1767.3,1,11.327,1.388
run_memleak_01,memory_leak,1,measured,129.4,6,0.0,816.4,2209.7,2209.7,3,7.263,2.707
run_memleak_01,memory_leak,1,measured,130.4,6,0.0,852.3,2377.2,2377.2,3,7.583,2.789
run_memleak_01,memory_leak,1,measured,131.4,2,0.0,1321.4,1340.0,1340.0,1,11.756,1.014
run_memleak_test,memory_leak,1,measured,-15.6,17,0.0,173.8,210.2,232.4,3,1.062,1.209
run_memleak_test,memory_leak,1,measured,-14.6,42,0.0714,127.5,273.2,305.6,3,0.779,2.143
run_memleak_test,memory_leak,1,measured,-13.6,42,0.0238,124.5,169.3,172.5,3,0.761,1.36
run_memleak_test,memory_leak,1,measured,-12.6,42,0.0,144.4,273.0,286.6,3,0.882,1.891
run_memleak_test,memory_leak,1,measured,-11.6,42,0.0238,131.1,745.3,887.6,3,0.801,5.685
run_memleak_test,memory_leak,1,measured,-10.6,42,0.0952,572.7,746.2,1018.4,3,3.498,1.303
run_memleak_test,memory_leak,1,measured,-9.6,42,0.1429,294.7,496.0,705.9,3,1.8,1.683
run_memleak_test,memory_leak,1,measured,-8.6,42,0.0,153.6,317.1,357.4,3,0.938,2.064
run_memleak_test,memory_leak,1,measured,-7.6,42,0.0,148.0,242.2,286.4,3,0.904,1.636
run_memleak_test,memory_leak,1,measured,-6.6,42,0.0238,134.7,230.8,264.5,3,0.823,1.713
run_memleak_test,memory_leak,1,measured,-5.6,42,0.0238,145.2,202.1,216.9,3,0.887,1.392
run_memleak_test,memory_leak,1,measured,-4.6,38,0.0526,229.9,927.8,1006.4,3,1.404,4.036
run_memleak_test,memory_leak,1,measured,-3.6,46,0.087,633.2,869.7,1043.8,3,3.868,1.373
run_memleak_test,memory_leak,1,measured,-2.6,42,0.119,721.6,909.3,934.4,3,4.408,1.26
run_memleak_test,memory_leak,1,measured,-1.6,42,0.0238,560.3,722.3,880.0,3,3.423,1.289
run_memleak_test,memory_leak,1,measured,-0.6,42,0.0,417.2,601.0,1000.2,3,2.549,1.441
run_memleak_test,memory_leak,1,measured,0.4,42,0.0238,149.3,509.1,661.2,3,0.912,3.41
run_memleak_test,memory_leak,1,measured,1.4,42,0.0,131.5,255.2,305.2,3,0.803,1.941
run_memleak_test,memory_leak,1,measured,2.4,42,0.0238,169.4,326.6,384.0,3,1.035,1.928
run_memleak_test,memory_leak,1,measured,3.4,42,0.0,149.5,254.3,306.9,3,0.913,1.701
